ImageId,Label
280,0
281,0
282,0
283,3
284,0
285,0
286,3
287,7
288,3
289,0
290,9
291,0
292,0
293,0
294,0
295,3
296,0
297,3
298,0
299,0
300,0
301,0
302,9
303,0
304,6
305,0
306,9
307,0
308,0
309,0
310,6
311,2
312,0
313,3
314,3
315,0
316,0
317,3
318,0
319,0
320,3
321,0
322,4
323,0
324,4
325,3
326,0
327,3
328,3
329,0
330,0
331,9
332,3
333,4
334,0
335,3
336,9
337,3
338,2
339,3
340,9
341,0
342,7
343,0
344,0
345,2
346,0
347,0
348,9
349,3
350,3
351,0
352,0
353,7
354,3
355,7
356,0
357,0
358,6
359,0
360,0
361,3
362,3
363,3
364,3
365,3
366,0
367,0
368,0
369,0
370,0
371,9
372,3
373,3
374,0
375,0
376,0
377,2
378,3
379,3
380,0
381,0
382,3
383,0
384,3
385,0
386,9
387,0
388,0
389,9
390,0
391,3
392,0
393,6
394,4
395,6
396,0
397,0
398,0
399,0
400,3
401,4
402,0
403,3
404,0
405,3
406,0
407,3
408,3
409,3
410,0
411,2
412,0
413,0
414,0
415,4
416,4
417,0
418,0
419,4
420,9
421,0
422,0
423,6
424,0
425,3
426,3
427,0
428,0
429,0
430,0
431,4
432,9
433,0
434,4
435,0
436,3
437,0
438,6
439,9
440,0
441,6
442,4
443,4
444,0
445,3
446,6
447,4
448,3
449,9
450,9
451,3
452,4
453,6
454,9
455,3
456,4
457,4
458,0
459,3
460,3
461,3
462,0
463,0
464,0
465,0
466,3
467,0
468,4
469,6
470,3
471,0
472,0
473,6
474,9
475,3
476,3
477,9
478,3
479,0
480,3
481,0
482,2
483,0
484,0
485,0
486,6
487,0
488,9
489,3
490,9
491,3
492,0
493,2
494,0
495,3
496,0
497,3
498,4
499,0
500,0
501,0
502,1
503,0
504,0
505,0
506,3
507,3
508,0
509,3
510,3
511,7
512,3
513,3
514,3
515,2
516,9
517,0
518,7
519,0
520,0
521,0
522,4
523,0
524,0
525,4
526,0
527,0
528,0
529,0
530,7
531,0
532,3
533,2
534,0
535,3
536,7
537,0
538,0
539,0
540,0
541,0
542,3
543,0
544,3
545,0
546,2
547,0
548,0
549,2
550,3
551,4
552,0
553,0
554,3
555,3
556,0
557,3
558,0
559,9
560,0
561,0
562,4
563,0
564,0
565,0
566,0
567,4
568,3
569,0
570,6
571,0
572,3
573,0
574,0
575,0
576,6
577,3
578,0
579,2
580,0
581,2
582,4
583,7
584,0
585,0
586,0
587,4
588,0
589,3
590,0
591,0
592,0
593,3
594,9
595,0
596,3
597,0
598,0
599,0
600,0
601,3
602,0
603,0
604,3
605,3
606,0
607,2
608,3
609,6
610,9
611,0
612,0
613,4
614,0
615,0
616,0
617,0
618,3
619,0
620,2
621,3
622,6
623,4
624,0
625,0
626,4
627,3
628,0
629,6
630,3
631,0
632,3
633,3
634,0
635,0
636,6
637,0
638,4
639,0
640,0
641,0
642,6
643,6
644,3
645,3
646,0
647,2
648,6
649,3
650,3
651,9
652,6
653,3
654,0
655,3
656,3
657,2
658,3
659,0
660,3
661,9
662,4
663,9
664,0
665,3
666,0
667,4
668,0
669,3
670,0
671,3
672,0
673,3
674,0
675,3
676,9
677,7
678,0
679,2
680,0
681,2
682,0
683,0
684,3
685,3
686,3
687,0
688,6
689,0
690,0
691,0
692,6
693,0
694,0
695,0
696,9
697,0
698,4
699,0
700,3
701,6
702,0
703,0
704,0
705,0
706,0
707,0
708,0
709,9
710,0
711,3
712,0
713,0
714,0
715,9
716,6
717,0
718,0
719,4
720,3
721,6
722,0
723,0
724,0
725,0
726,3
727,0
728,0
729,0
730,3
731,0
732,0
733,0
734,2
735,4
736,9
737,0
738,0
739,0
740,3
741,9
742,2
743,0
744,0
745,9
746,9
747,9
748,0
749,6
750,0
751,0
752,6
753,4
754,9
755,4
756,0
757,0
758,3
759,4
760,3
761,0
762,0
763,0
764,0
765,0
766,0
767,0
768,2
769,0
770,0
771,0
772,3
773,0
774,0
775,3
776,0
777,0
778,0
779,9
780,3
781,9
782,0
783,0
784,0
785,3
786,3
787,3
788,0
789,3
790,0
791,3
792,0
793,0
794,0
795,0
796,0
797,0
798,3
799,9
800,0
801,3
802,0
803,3
804,3
805,3
806,9
807,9
808,0
809,9
810,3
811,0
812,9
813,3
814,3
815,3
816,3
817,0
818,0
819,9
820,3
821,0
822,3
823,3
824,0
825,9
826,9
827,3
828,4
829,3
830,2
831,3
832,9
833,3
834,9
835,0
836,3
837,0
838,3
839,3
840,3
841,4
842,6
843,0
844,0
845,6
846,0
847,0
848,0
849,3
850,6
851,0
852,4
853,0
854,0
855,0
856,0
857,4
858,8
859,0
860,9
861,0
862,3
863,4
864,2
865,9
866,7
867,3
868,0
869,3
870,9
871,0
872,0
873,4
874,0
875,0
876,3
877,3
878,3
879,0
880,3
881,2
882,6
883,3
884,3
885,0
886,0
887,0
888,3
889,9
890,6
891,3
892,0
893,0
894,0
895,0
896,0
897,0
898,0
899,4
900,0
901,0
902,7
903,3
904,0
905,6
906,0
907,4
908,3
909,2
910,0
911,0
912,0
913,2
914,4
915,0
916,0
917,9
918,3
919,0
920,0
921,9
922,0
923,3
924,7
925,6
926,7
927,0
928,6
929,3
930,3
931,7
932,0
933,0
934,6
935,4
936,3
937,0
938,0
939,9
940,9
941,6
942,0
943,0
944,0
945,3
946,0
947,0
948,0
949,4
950,0
951,0
952,4
953,3
954,6
955,4
956,0
957,3
958,0
959,0
960,3
961,0
962,0
963,9
964,3
965,6
966,0
967,9
968,0
969,0
970,3
971,9
972,0
973,0
974,3
975,0
976,3
977,3
978,0
979,7
980,0
981,0
982,0
983,0
984,6
985,9
986,3
987,0
988,0
989,9
990,0
991,0
992,6
993,0
994,3
995,0
996,3
997,3
998,6
999,0
1000,2
1001,3
1002,9
1003,0
1004,0
1005,0
1006,3
1007,0
1008,0
1009,0
1010,4
1011,0
1012,0
1013,0
1014,0
1015,3
1016,0
1017,0
1018,4
1019,0
1020,9
1021,3
1022,9
1023,0
1024,3
1025,0
1026,3
1027,0
1028,3
1029,0
1030,0
1031,0
1032,3
1033,3
1034,4
1035,0
1036,0
1037,3
1038,9
1039,2
1040,0
1041,0
1042,0
1043,0
1044,0
1045,3
1046,9
1047,0
1048,7
1049,2
1050,0
1051,0
1052,2
1053,3
1054,7
1055,0
1056,3
1057,0
1058,0
1059,0
1060,0
1061,0
1062,0
1063,6
1064,0
1065,9
1066,6
1067,3
1068,0
1069,0
1070,9
1071,0
1072,3
1073,0
1074,0
1075,0
1076,0
1077,3
1078,3
1079,6
1080,6
1081,2
1082,0
1083,0
1084,3
1085,0
1086,0
1087,0
1088,0
1089,0
1090,0
1091,0
1092,4
1093,3
1094,0
1095,9
1096,3
1097,6
1098,3
1099,3
1100,3
1101,4
1102,0
1103,4
1104,4
1105,3
1106,9
1107,0
1108,3
1109,3
1110,0
1111,0
1112,0
1113,0
1114,4
1115,0
1116,0
1117,0
1118,3
1119,0
1120,0
1121,3
1122,0
1123,2
1124,3
1125,6
1126,2
1127,3
1128,6
1129,4
1130,0
1131,2
1132,0
1133,0
1134,2
1135,3
1136,3
1137,3
1138,9
1139,3
1140,0
1141,0
1142,0
1143,3
1144,4
1145,0
1146,3
1147,0
1148,0
1149,0
1150,3
1151,2
1152,4
1153,3
1154,9
1155,0
1156,9
1157,0
1158,3
1159,0
1160,9
1161,0
1162,0
1163,7
1164,0
1165,3
1166,0
1167,3
1168,2
1169,2
1170,3
1171,3
1172,0
1173,9
1174,0
1175,0
1176,3
1177,0
1178,7
1179,4
1180,0
1181,9
1182,3
1183,3
1184,3
1185,0
1186,0
1187,0
1188,3
1189,3
1190,3
1191,0
1192,3
1193,2
1194,3
1195,3
1196,9
1197,3
1198,6
1199,7
1200,4
1201,6
1202,4
1203,2
1204,0
1205,0
1206,0
1207,0
1208,3
1209,6
1210,0
1211,9
1212,0
1213,6
1214,0
1215,0
1216,7
1217,0
1218,0
1219,9
1220,6
1221,3
1222,0
1223,0
1224,3
1225,2
1226,9
1227,3
1228,0
1229,0
1230,3
1231,9
1232,0
1233,0
1234,3
1235,0
1236,1
1237,9
1238,0
1239,0
1240,9
1241,0
1242,3
1243,7
1244,3
1245,0
1246,9
1247,0
1248,4
1249,0
1250,0
1251,6
1252,6
1253,3
1254,3
1255,0
1256,0
1257,0
1258,6
1259,0
1260,0
1261,3
1262,0
1263,2
1264,3
1265,3
1266,2
1267,9
1268,6
1269,3
1270,2
1271,3
1272,0
1273,0
1274,0
1275,0
1276,9
1277,0
1278,4
1279,0
1280,0
1281,0
1282,3
1283,0
1284,0
1285,0
1286,0
1287,0
1288,3
1289,0
1290,3
1291,2
1292,0
1293,0
1294,6
1295,0
1296,6
1297,4
1298,6
1299,3
1300,0
1301,0
1302,0
1303,3
1304,0
1305,0
1306,0
1307,0
1308,0
1309,0
1310,4
1311,9
1312,4
1313,4
1314,3
1315,0
1316,0
1317,0
1318,4
1319,0
1320,0
1321,9
1322,3
1323,9
1324,9
1325,3
1326,0
1327,0
1328,3
1329,0
1330,3
1331,0
1332,0
1333,9
1334,0
1335,0
1336,0
1337,6
1338,6
1339,0
1340,9
1341,0
1342,0
1343,4
1344,6
1345,9
1346,0
1347,0
1348,3
1349,4
1350,0
1351,0
1352,0
1353,7
1354,0
1355,3
1356,0
1357,9
1358,0
1359,0
1360,3
1361,0
1362,3
1363,0
1364,3
1365,3
1366,4
1367,4
1368,0
1369,6
1370,0
1371,2
1372,9
1373,0
1374,4
1375,0
1376,0
1377,0
1378,0
1379,9
1380,3
1381,0
1382,6
1383,0
1384,0
1385,0
1386,0
1387,0
1388,0
1389,0
1390,0
1391,3
1392,6
1393,2
1394,0
1395,0
1396,0
1397,0
1398,0
1399,0
1400,0
1401,0
1402,0
1403,0
1404,2
1405,3
1406,3
1407,3
1408,3
1409,0
1410,3
1411,6
1412,3
1413,4
1414,3
1415,3
1416,3
1417,7
1418,0
1419,0
1420,4
1421,6
1422,3
1423,3
1424,3
1425,0
1426,0
1427,0
1428,0
1429,3
1430,9
1431,0
1432,0
1433,3
1434,6
1435,6
1436,0
1437,0
1438,0
1439,0
1440,0
1441,0
1442,3
1443,0
1444,0
1445,9
1446,0
1447,0
1448,0
1449,9
1450,0
1451,4
1452,2
1453,9
1454,0
1455,0
1456,0
1457,4
1458,0
1459,0
1460,3
1461,0
1462,3
1463,3
1464,3
1465,0
1466,0
1467,0
1468,3
1469,3
1470,0
1471,0
1472,0
1473,0
1474,0
1475,9
1476,3
1477,0
1478,0
1479,0
1480,3
1481,0
1482,3
1483,0
1484,0
1485,9
1486,0
1487,7
1488,6
1489,0
1490,6
1491,3
1492,0
1493,3
1494,4
1495,0
1496,0
1497,3
1498,3
1499,0
1500,9
1501,0
1502,0
1503,3
1504,3
1505,0
1506,0
1507,3
1508,0
1509,0
1510,0
1511,0
1512,9
1513,6
1514,9
1515,0
1516,3
1517,3
1518,0
1519,3
1520,9
1521,3
1522,9
1523,3
1524,3
1525,0
1526,0
1527,0
1528,0
1529,0
1530,9
1531,2
1532,0
1533,0
1534,0
1535,3
1536,3
1537,0
1538,0
1539,0
1540,0
1541,3
1542,4
1543,3
1544,0
1545,3
1546,6
1547,9
1548,4
1549,0
1550,0
1551,0
1552,9
1553,3
1554,9
1555,3
1556,3
1557,4
1558,3
1559,3
1560,0
1561,3
1562,9
1563,3
1564,0
1565,0
1566,3
1567,0
1568,9
1569,4
1570,3
1571,3
1572,0
1573,0
1574,7
1575,6
1576,3
1577,2
1578,3
1579,9
1580,6
1581,4
1582,3
1583,3
1584,4
1585,0
1586,6
1587,2
1588,6
1589,0
1590,0
1591,3
1592,3
1593,0
1594,0
1595,6
1596,0
1597,0
1598,0
1599,2
1600,9
1601,0
1602,0
1603,0
1604,0
1605,0
1606,0
1607,0
1608,0
1609,3
1610,3
1611,3
1612,3
1613,3
1614,9
1615,9
1616,6
1617,0
1618,0
1619,9
1620,3
1621,3
1622,0
1623,0
1624,3
1625,0
1626,4
1627,9
1628,3
1629,2
1630,9
1631,0
1632,6
1633,3
1634,6
1635,0
1636,0
1637,0
1638,0
1639,7
1640,4
1641,3
1642,4
1643,0
1644,0
1645,0
1646,4
1647,3
1648,4
1649,0
1650,0
1651,6
1652,4
1653,0
1654,0
1655,3
1656,6
1657,9
1658,3
1659,6
1660,3
1661,3
1662,0
1663,3
1664,4
1665,3
1666,3
1667,3
1668,3
1669,0
1670,0
1671,3
1672,9
1673,3
1674,3
1675,0
1676,2
1677,0
1678,0
1679,4
1680,3
1681,0
1682,0
1683,3
1684,0
1685,3
1686,0
1687,0
1688,2
1689,0
1690,0
1691,0
1692,6
1693,3
1694,0
1695,4
1696,0
1697,4
1698,0
1699,6
1700,0
1701,6
1702,9
1703,0
1704,0
1705,0
1706,3
1707,0
1708,9
1709,3
1710,0
1711,7
1712,3
1713,3
1714,9
1715,0
1716,9
1717,0
1718,0
1719,0
1720,3
1721,3
1722,0
1723,0
1724,0
1725,3
1726,0
1727,0
1728,0
1729,3
1730,4
1731,0
1732,6
1733,0
1734,0
1735,3
1736,0
1737,2
1738,3
1739,9
1740,0
1741,0
1742,3
1743,0
1744,0
1745,3
1746,9
1747,3
1748,0
1749,3
1750,0
1751,7
1752,0
1753,0
1754,6
1755,0
1756,0
1757,0
1758,0
1759,3
1760,0
1761,3
1762,0
1763,7
1764,0
1765,3
1766,3
1767,9
1768,0
1769,3
1770,3
1771,0
1772,0
1773,0
1774,0
1775,3
1776,3
1777,3
1778,0
1779,0
1780,0
1781,4
1782,3
1783,3
1784,0
1785,0
1786,3
1787,3
1788,0
1789,0
1790,3
1791,4
1792,0
1793,4
1794,9
1795,9
1796,0
1797,4
1798,3
1799,0
1800,2
1801,0
1802,3
1803,0
1804,0
1805,3
1806,0
1807,4
1808,0
1809,0
1810,0
1811,3
1812,3
1813,0
1814,0
1815,3
1816,0
1817,3
1818,3
1819,0
1820,3
1821,0
1822,0
1823,4
1824,3
1825,6
1826,0
1827,3
1828,0
1829,0
1830,3
1831,9
1832,3
1833,0
1834,0
1835,0
1836,0
1837,0
1838,0
1839,3
1840,3
1841,0
1842,6
1843,6
1844,3
1845,0
1846,9
1847,7
1848,0
1849,3
1850,3
1851,0
1852,0
1853,3
1854,9
1855,0
1856,0
1857,3
1858,0
1859,0
1860,0
1861,3
1862,9
1863,0
1864,0
1865,4
1866,0
1867,4
1868,3
1869,9
1870,0
1871,0
1872,6
1873,2
1874,6
1875,4
1876,0
1877,6
1878,2
1879,3
1880,0
1881,9
1882,0
1883,3
1884,9
1885,0
1886,9
1887,3
1888,9
1889,3
1890,3
1891,9
1892,3
1893,3
1894,2
1895,0
1896,3
1897,3
1898,0
1899,0
1900,0
1901,0
1902,0
1903,0
1904,2
1905,0
1906,0
1907,0
1908,0
1909,9
1910,6
1911,0
1912,3
1913,3
1914,0
1915,0
1916,4
1917,0
1918,0
1919,0
1920,0
1921,0
1922,6
1923,9
1924,3
1925,0
1926,0
1927,4
1928,9
1929,2
1930,4
1931,3
1932,0
1933,0
1934,0
1935,3
1936,3
1937,9
1938,0
1939,0
1940,9
1941,2
1942,4
1943,0
1944,0
1945,3
1946,6
1947,3
1948,0
1949,9
1950,0
1951,4
1952,0
1953,9
1954,2
1955,7
1956,0
1957,7
1958,2
1959,0
1960,3
1961,6
1962,3
1963,0
1964,4
1965,3
1966,3
1967,3
1968,0
1969,0
1970,0
1971,3
1972,9
1973,9
1974,0
1975,0
1976,2
1977,0
1978,2
1979,0
1980,0
1981,9
1982,0
1983,0
1984,0
1985,0
1986,3
1987,0
1988,0
1989,0
1990,0
1991,4
1992,3
1993,4
1994,0
1995,2
1996,0
1997,0
1998,0
1999,3
2000,7
2001,0
2002,3
2003,3
2004,6
2005,0
2006,0
2007,7
2008,0
2009,7
2010,0
2011,4
2012,9
2013,3
2014,3
2015,0
2016,0
2017,3
2018,0
2019,9
2020,3
2021,0
2022,9
2023,0
2024,3
2025,0
2026,0
2027,4
2028,4
2029,3
2030,3
2031,0
2032,7
2033,3
2034,6
2035,3
2036,0
2037,3
2038,9
2039,6
2040,0
2041,0
2042,0
2043,9
2044,9
2045,9
2046,2
2047,3
2048,0
2049,3
2050,6
2051,0
2052,0
2053,9
2054,3
2055,3
2056,0
2057,2
2058,0
2059,9
2060,3
2061,3
2062,0
2063,0
2064,0
2065,0
2066,7
2067,3
2068,6
2069,0
2070,6
2071,4
2072,0
2073,1
2074,9
2075,0
2076,3
2077,9
2078,0
2079,0
2080,2
2081,0
2082,4
2083,3
2084,3
2085,3
2086,4
2087,0
2088,6
2089,0
2090,3
2091,7
2092,9
2093,0
2094,0
2095,3
2096,3
2097,0
2098,9
2099,6
2100,3
2101,0
2102,0
2103,0
2104,0
2105,0
2106,0
2107,9
2108,0
2109,3
2110,3
2111,0
2112,0
2113,3
2114,4
2115,2
2116,0
2117,0
2118,3
2119,0
2120,4
2121,0
2122,0
2123,3
2124,0
2125,0
2126,3
2127,9
2128,3
2129,3
2130,3
2131,0
2132,4
2133,0
2134,3
2135,3
2136,3
2137,0
2138,0
2139,9
2140,9
2141,6
2142,0
2143,6
2144,3
2145,0
2146,3
2147,3
2148,9
2149,4
2150,0
2151,0
2152,0
2153,0
2154,2
2155,3
2156,0
2157,3
2158,0
2159,0
2160,0
2161,0
2162,4
2163,3
2164,0
2165,0
2166,3
2167,3
2168,3
2169,3
2170,0
2171,0
2172,0
2173,0
2174,0
2175,3
2176,9
2177,0
2178,0
2179,0
2180,9
2181,0
2182,3
2183,0
2184,9
2185,3
2186,5
2187,9
2188,0
2189,0
2190,0
2191,0
2192,6
2193,6
2194,4
2195,3
2196,0
2197,2
2198,9
2199,0
2200,3
2201,0
2202,7
2203,9
2204,0
2205,4
2206,0
2207,0
2208,0
2209,9
2210,3
2211,0
2212,4
2213,0
2214,4
2215,3
2216,3
2217,0
2218,0
2219,9
2220,3
2221,9
2222,3
2223,3
2224,3
2225,0
2226,0
2227,3
2228,3
2229,0
2230,0
2231,9
2232,3
2233,0
2234,0
2235,3
2236,0
2237,0
2238,0
2239,0
2240,0
2241,3
2242,0
2243,3
2244,0
2245,6
2246,6
2247,0
2248,3
2249,3
2250,9
2251,9
2252,0
2253,3
2254,3
2255,0
2256,0
2257,6
2258,0
2259,0
2260,0
2261,3
2262,3
2263,0
2264,3
2265,0
2266,0
2267,0
2268,3
2269,3
2270,0
2271,0
2272,0
2273,0
2274,9
2275,0
2276,0
2277,2
2278,9
2279,0
2280,0
2281,9
2282,0
2283,7
2284,0
2285,3
2286,0
2287,2
2288,0
2289,9
2290,3
2291,6
2292,0
2293,0
2294,4
2295,2
2296,9
2297,0
2298,6
2299,0
2300,3
2301,0
2302,9
2303,0
2304,0
2305,0
2306,0
2307,0
2308,3
2309,4
2310,3
2311,0
2312,0
2313,9
2314,0
2315,0
2316,4
2317,3
2318,2
2319,3
2320,0
2321,3
2322,0
2323,3
2324,3
2325,7
2326,0
2327,9
2328,6
2329,0
2330,0
2331,6
2332,3
2333,3
2334,0
2335,3
2336,0
2337,0
2338,3
2339,0
2340,9
2341,0
2342,0
2343,0
2344,9
2345,3
2346,4
2347,4
2348,3
2349,3
2350,0
2351,0
2352,0
2353,0
2354,9
2355,0
2356,0
2357,0
2358,0
2359,3
2360,0
2361,0
2362,3
2363,3
2364,0
2365,0
2366,3
2367,0
2368,2
2369,0
2370,0
2371,3
2372,0
2373,0
2374,0
2375,3
2376,3
2377,3
2378,0
2379,6
2380,4
2381,6
2382,0
2383,0
2384,9
2385,0
2386,3
2387,0
2388,0
2389,6
2390,0
2391,0
2392,0
2393,0
2394,0
2395,0
2396,0
2397,3
2398,0
2399,0
2400,3
2401,0
2402,0
2403,3
2404,0
2405,0
2406,0
2407,3
2408,0
2409,0
2410,9
2411,9
2412,0
2413,0
2414,3
2415,0
2416,0
2417,2
2418,0
2419,0
2420,6
2421,3
2422,9
2423,0
2424,0
2425,3
2426,9
2427,9
2428,2
2429,0
2430,0
2431,0
2432,0
2433,0
2434,3
2435,0
2436,2
2437,9
2438,0
2439,0
2440,4
2441,3
2442,0
2443,0
2444,3
2445,4
2446,0
2447,0
2448,0
2449,9
2450,0
2451,0
2452,0
2453,0
2454,0
2455,3
2456,0
2457,0
2458,3
2459,0
2460,3
2461,7
2462,0
2463,7
2464,4
2465,3
2466,0
2467,0
2468,0
2469,0
2470,4
2471,0
2472,0
2473,0
2474,0
2475,0
2476,7
2477,3
2478,0
2479,0
2480,0
2481,4
2482,3
2483,0
2484,0
2485,3
2486,0
2487,0
2488,0
2489,9
2490,3
2491,0
2492,0
2493,0
2494,0
2495,9
2496,0
2497,0
2498,3
2499,9
2500,0
2501,3
2502,0
2503,3
2504,0
2505,0
2506,6
2507,0
2508,6
2509,0
2510,0
2511,3
2512,0
2513,0
2514,0
2515,0
2516,0
2517,0
2518,0
2519,0
2520,0
2521,0
2522,0
2523,0
2524,0
2525,3
2526,3
2527,9
2528,4
2529,0
2530,0
2531,2
2532,0
2533,4
2534,3
2535,0
2536,3
2537,0
2538,0
2539,6
2540,0
2541,0
2542,3
2543,0
2544,9
2545,0
2546,0
2547,0
2548,6
2549,0
2550,9
2551,4
2552,0
2553,0
2554,0
2555,2
2556,0
2557,0
2558,0
2559,3
2560,0
2561,0
2562,3
2563,9
2564,0
2565,3
2566,0
2567,0
2568,6
2569,0
2570,0
2571,0
2572,0
2573,2
2574,4
2575,0
2576,0
2577,0
2578,3
2579,0
2580,3
2581,0
2582,3
2583,3
2584,2
2585,0
2586,0
2587,9
2588,3
2589,1
2590,0
2591,9
2592,9
2593,3
2594,0
2595,0
2596,3
2597,9
2598,0
2599,9
2600,0
2601,0
2602,0
2603,0
2604,9
2605,2
2606,3
2607,3
2608,3
2609,6
2610,0
2611,0
2612,3
2613,4
2614,3
2615,0
2616,0
2617,6
2618,0
2619,3
2620,9
2621,3
2622,9
2623,3
2624,3
2625,2
2626,9
2627,2
2628,0
2629,3
2630,6
2631,0
2632,3
2633,0
2634,4
2635,6
2636,6
2637,6
2638,0
2639,0
2640,0
2641,0
2642,3
2643,0
2644,0
2645,0
2646,9
2647,9
2648,0
2649,7
2650,3
2651,3
2652,0
2653,4
2654,4
2655,0
2656,0
2657,9
2658,9
2659,3
2660,6
2661,3
2662,0
2663,3
2664,6
2665,6
2666,4
2667,0
2668,9
2669,7
2670,3
2671,0
2672,9
2673,0
2674,1
2675,0
2676,0
2677,0
2678,3
2679,3
2680,2
2681,3
2682,3
2683,0
2684,2
2685,0
2686,9
2687,0
2688,3
2689,4
2690,3
2691,0
2692,0
2693,1
2694,0
2695,9
2696,0
2697,0
2698,0
2699,0
2700,0
2701,0
2702,2
2703,0
2704,0
2705,9
2706,3
2707,0
2708,6
2709,9
2710,7
2711,0
2712,4
2713,0
2714,3
2715,0
2716,3
2717,0
2718,3
2719,0
2720,0
2721,3
2722,0
2723,0
2724,6
2725,3
2726,3
2727,2
2728,6
2729,0
2730,3
2731,6
2732,0
2733,6
2734,6
2735,3
2736,6
2737,6
2738,0
2739,0
2740,3
2741,0
2742,9
2743,3
2744,7
2745,9
2746,3
2747,0
2748,0
2749,0
2750,3
2751,4
2752,3
2753,0
2754,6
2755,3
2756,3
2757,0
2758,0
2759,0
2760,0
2761,9
2762,3
2763,3
2764,0
2765,3
2766,4
2767,0
2768,0
2769,3
2770,0
2771,3
2772,3
2773,0
2774,9
2775,0
2776,0
2777,3
2778,0
2779,9
2780,3
2781,3
2782,4
2783,0
2784,3
2785,3
2786,0
2787,0
2788,0
2789,0
2790,0
2791,0
2792,3
2793,0
2794,0
2795,3
2796,0
2797,0
2798,0
2799,0
2800,3
2801,0
2802,3
2803,3
2804,0
2805,7
2806,0
2807,3
2808,3
2809,0
2810,0
2811,3
2812,9
2813,7
2814,0
2815,0
2816,3
2817,0
2818,3
2819,0
2820,0
2821,0
2822,0
2823,0
2824,0
2825,0
2826,0
2827,0
2828,0
2829,1
2830,3
2831,3
2832,2
2833,6
2834,3
2835,3
2836,5
2837,0
2838,9
2839,3
2840,6
2841,0
2842,6
2843,0
2844,4
2845,6
2846,3
2847,3
2848,0
2849,0
2850,9
2851,0
2852,3
2853,4
2854,0
2855,0
2856,3
2857,0
2858,0
2859,3
2860,3
2861,0
2862,0
2863,3
2864,2
2865,0
2866,0
2867,0
2868,3
2869,0
2870,0
2871,3
2872,6
2873,0
2874,4
2875,3
2876,0
2877,3
2878,0
2879,3
2880,4
2881,6
2882,4
2883,6
2884,3
2885,0
2886,0
2887,9
2888,0
2889,0
2890,0
2891,0
2892,6
2893,0
2894,3
2895,0
2896,0
2897,4
2898,3
2899,0
2900,3
2901,9
2902,3
2903,3
2904,0
2905,0
2906,0
2907,0
2908,0
2909,0
2910,3
2911,0
2912,0
2913,0
2914,6
2915,0
2916,3
2917,2
2918,0
2919,0
2920,3
2921,2
2922,0
2923,6
2924,0
2925,9
2926,6
2927,0
2928,0
2929,0
2930,0
2931,0
2932,3
2933,0
2934,2
2935,0
2936,6
2937,3
2938,0
2939,3
2940,6
2941,3
2942,6
2943,0
2944,0
2945,7
2946,0
2947,4
2948,0
2949,3
2950,0
2951,0
2952,9
2953,4
2954,0
2955,9
2956,0
2957,0
2958,0
2959,0
2960,6
2961,2
2962,3
2963,0
2964,2
2965,9
2966,3
2967,6
2968,3
2969,2
2970,0
2971,0
2972,3
2973,0
2974,0
2975,0
2976,3
2977,0
2978,4
2979,0
2980,0
2981,0
2982,6
2983,3
2984,0
2985,0
2986,0
2987,9
2988,3
2989,0
2990,6
2991,9
2992,4
2993,0
2994,7
2995,0
2996,0
