MoleculeId,PredictedProbability
178,0.0208125430051
179,0.362940405794
180,0.316091986005
181,0.576065519148
182,0.85524976664
183,0.592780034454
184,0.0887460909152
185,0.981283847308
186,0.364606100973
187,0.937982550194
188,0.756836476882
189,0.966430403758
190,0.327943104623
191,0.064874029929
192,0.700934445022
193,0.252087863356
194,0.655770167411
195,0.981082069585
196,0.334565359962
197,0.971380099804
198,0.946427354762
199,0.33355244148
200,0.513629527811
201,0.727623245549
202,0.0829150177847
203,0.719261088266
204,0.344217317087
205,0.982413312826
206,0.626116927826
207,0.388156270606
208,0.998526291925
209,0.886983222271
210,0.363497572786
211,0.582891301211
212,0.539531854824
213,0.939119327175
214,0.181892164874
215,0.870214570106
216,0.995732935851
217,0.431917819552
218,0.622320858575
219,0.954010054035
220,0.714205810992
221,0.866541143458
222,0.387354792412
223,0.176613316034
224,0.857996336562
225,0.756711239165
226,0.753561538246
227,0.375847098149
228,0.937227182497
229,0.110852148062
230,0.203446334973
231,0.67233858399
232,0.782108910317
233,0.762136794992
234,0.600920736524
235,0.624733447169
236,0.915284510659
237,0.265271700219
238,0.293068625372
239,0.751166824078
240,0.778574420021
241,0.0843382668281
242,0.0501541896515
243,0.397082590183
244,0.897097088842
245,0.693815197096
246,0.769236137854
247,0.10263278825
248,0.0692165218101
249,0.925830188179
250,0.171972816646
251,0.927718317549
252,0.244686302136
253,0.145730166687
254,0.35315295603
255,0.928470852692
256,0.371010487617
257,0.0220289083116
258,0.844819667479
259,0.416065531567
260,0.152699495333
261,0.665791299483
262,0.0845076749137
263,0.248583547218
264,0.200755225287
265,0.155042131833
266,0.874864411453
267,0.366669091732
268,0.0879808730043
269,0.681041164561
270,0.876893076291
271,0.995566678231
272,0.87540389913
273,0.612035814761
274,0.500769385674
275,0.186733401318
276,0.199692143401
277,0.851533125251
278,0.3323492054
279,0.664135278499
280,0.179101290656
281,0.0222374490681
282,0.863795481198
283,0.621027886229
284,0.0763345750352
285,0.623882341632
286,0.957949118439
287,0.951654154045
288,0.429737983221
289,0.933503059085
290,0.0883292369002
291,0.277427433816
292,0.218821387061
293,0.76440677653
294,0.836209401438
295,0.068054598085
296,0.264639560623
297,0.0466403526632
298,0.544660898852
299,0.622419999705
300,0.984662031546
301,0.86589858182
302,0.0829734799887
303,0.702095065731
304,0.999421468657
305,0.99955630509
306,0.893397540052
307,0.0149166951068
308,0.932581466157
309,0.669876867388
310,0.973123512958
311,0.963486798591
312,0.341727195859
313,0.988041584965
314,0.217571065604
315,0.932906246207
316,0.0149957693425
317,0.93944965743
318,0.137778796581
319,0.51531095293
320,0.22490387782
321,0.078085775434
322,0.865229900217
323,0.842430183841
324,0.310969370316
325,0.284679290912
326,0.969031180554
327,0.943790983688
328,0.994758771252
329,0.156559886991
330,0.602397475751
331,0.979104250337
332,0.75340599981
333,0.502368163064
334,0.371449422617
335,0.746682177991
336,0.791685388717
337,0.815681550426
338,0.0218341807579
339,0.0107389473494
340,0.923327936446
341,0.819196550725
342,0.965316114432
343,0.0659597472517
344,0.24334553408
345,0.981401708679
346,0.994720386024
347,0.490860509546
348,0.341814367833
349,0.316174252939
350,0.923676929779
351,0.134645729433
352,0.701440099896
353,0.815245032682
354,0.0291073047001
355,0.675832506315
356,0.705763165402
357,0.985392108626
358,0.0982082645614
359,0.107938866953
360,0.92636993296
361,0.717726779952
362,0.893437176142
363,0.861591605226
364,0.87757390434
365,0.758148508632
366,0.816688009103
367,0.702136338764
368,0.78792776796
369,0.0598838298387
370,0.150287268789
371,0.627163084702
372,0.200698860626
373,0.473303580223
374,0.0293389906084
375,0.808970074128
376,0.978996370834
377,0.846358839318
378,0.975295436173
379,0.94658711071
380,0.0569043380542
381,0.972507398439
382,0.867164726755
383,0.925590135207
384,0.561847518375
385,0.943305669795
386,0.687192960022
387,0.0644071540701
388,0.149695586579
389,0.0625180010858
390,0.998551846442
391,0.826474813933
392,0.86705220007
393,0.68888218498
394,0.775493078022
395,0.975561595514
396,0.10963659413
397,0.297576348638
398,0.13165977322
399,0.590898025815
400,0.699151372463
401,0.985188169334
402,0.736364849698
403,0.101333811976
404,0.902743847016
405,0.362472246379
406,0.149356875086
407,0.983879154799
408,0.626920582609
409,0.0414788981532
410,0.474591406703
411,0.713173570608
412,0.965076983807
413,0.841015628571
414,0.394091883479
415,0.725944520498
416,0.970422315073
417,0.684734789918
418,0.897222909896
419,0.567990761365
420,0.713694267855
421,0.410013180342
422,0.414904361369
423,0.726197393333
424,0.0251516581014
425,0.669663217501
426,0.0666699175787
427,0.855369923368
428,0.774792773569
429,0.936651117909
430,0.160229995249
431,0.824593701589
432,0.289885175306
433,0.419160475784
434,0.187107622705
435,0.119781418857
436,0.0868083595772
437,0.534809237878
438,0.777058895487
439,0.0092338412117
440,0.176866178809
441,0.245878949636
442,0.680677406037
443,0.590126238876
444,0.0623722094757
445,0.79293704802
446,0.851598960197
447,0.0998073239339
448,0.0810053502395
449,0.135144435951
450,0.890735896377
451,0.771653190722
452,0.861017540867
453,0.388206383076
454,0.97917326121
455,0.0531587690793
456,0.827587913566
457,0.352714244729
458,0.299485137732
459,0.135258555728
460,0.986971045739
461,0.0698807077026
462,0.94591073006
463,0.443484801925
464,0.686311334142
465,0.466498145389
466,0.638020637121
467,0.107028946996
468,0.83719034841
469,0.858415008536
470,0.178639694332
471,0.0979690060134
472,0.966255324044
473,0.305650057513
474,0.716797794845
475,0.357802370223
476,0.177787885861
477,0.817669122149
478,0.504867873875
479,0.190640803035
480,0.0587439065681
481,0.853228047508
482,0.455852443592
483,0.78739490779
484,0.903322907647
485,0.0878942634537
486,0.856571031907
487,0.447051748969
488,0.125982754242
489,0.527814338005
490,0.833275207697
491,0.59390971819
492,0.456369570884
493,0.878023426392
494,0.963861056302
495,0.591634599153
496,0.891220426317
497,0.137681804022
498,0.180281741671
499,0.323849540087
500,0.010152730111
501,0.988733023062
502,0.939775917959
503,0.880684586712
504,0.133030216941
505,0.791491924897
506,0.977409955213
507,0.243608489974
508,0.484811465548
509,0.097382964832
510,0.121547975805
511,0.955304132507
512,0.938423574172
513,0.416348813154
514,0.952554806893
515,0.990376471469
516,0.0642752963475
517,0.849160273858
518,0.115995896472
519,0.522902296417
520,0.939447539848
521,0.516156693575
522,0.96841820958
523,0.963335168971
524,0.75812715638
525,0.957290255181
526,0.627034945375
527,0.5468903238
528,0.996135373848
529,0.0984882326023
530,0.1862500125
531,0.922190944187
532,0.143721568697
533,0.899294101015
534,0.258646618319
535,0.134243972091
536,0.00980797693329
537,0.993684082
538,0.00847255330239
539,0.888424988544
540,0.197969219911
541,0.0648937025837
542,0.149293936298
543,0.277433054903
544,0.76816792168
545,0.540100786447
546,0.903234193808
547,0.945568218427
548,0.321926879212
549,0.820993354409
550,0.97264974974
551,0.814283952503
552,0.46300141468
553,0.112420605036
554,0.419828404548
555,0.00945842507666
556,0.92611894401
557,0.340351177502
558,0.698518459628
559,0.940962748654
560,0.905362896942
561,0.926948671591
562,0.99850879294
563,0.567853004852
564,0.491371435835
565,0.231049953317
566,0.0304149185581
567,0.744331308897
568,0.797776027891
569,0.582909344898
570,0.883659192704
571,0.0794917288259
572,0.870692273837
573,0.122085229595
574,0.988640909506
575,0.373233426576
576,0.284916591301
577,0.73213073918
578,0.369267450736
579,0.607721051187
580,0.292918495143
581,0.851852939993
582,0.931831910943
583,0.034919380989
584,0.843199757727
585,0.96750808537
586,0.660863583547
587,0.974954039215
588,0.0410129484772
589,0.0841928009449
590,0.940130174201
591,0.957261739389
592,0.0214149798193
593,0.945663777797
594,0.97061736963
595,0.926635115638
596,0.088626144364
597,0.319468891465
598,0.893149662777
599,0.931071553811
600,0.809692359235
601,0.108739749298
602,0.396868397472
603,0.983359667368
604,0.731709406997
605,0.963306018425
606,0.330746979305
607,0.692751638579
608,0.298829418534
609,0.0755365263908
610,0.920514436698
611,0.925438642561
612,0.926240498272
613,0.6628607716
614,0.677778340718
615,0.902308493171
616,0.843377854921
617,0.433467943905
618,0.877597149371
619,0.00244309625807
620,0.98134201234
621,0.74361481609
622,0.890012349353
623,0.386240789775
624,0.352802101532
625,0.0488039477962
626,0.957174683755
627,0.187434812762
628,0.968367411507
629,0.107457710891
630,0.0490225871783
631,0.110170076229
632,0.358119650573
633,0.894895274748
634,0.695210379878
635,0.901739854447
636,0.938237216392
637,0.990794205171
638,0.0353565108858
639,0.903999046606
640,0.553435949792
641,0.0135141222043
642,0.23280241997
643,0.419292041464
644,0.0327748853323
645,0.15229067451
646,0.907167292539
647,0.152358714054
648,0.997235161924
649,0.58044759255
650,0.502691131788
651,0.840527680936
652,0.0863038483214
653,0.0618342153858
654,0.295923471917
655,0.0167421782981
656,0.967544628417
657,0.0874114657765
658,0.790690171339
659,0.515025315426
660,0.099428186471
661,0.0911146528879
662,0.37525876862
663,0.141300697703
664,0.832783708276
665,0.934007857604
666,0.349054661439
667,0.797031131692
668,0.835318663231
669,0.520208002879
670,0.839468849925
671,0.238620512292
672,0.984332947555
673,0.804371931141
674,0.775940580937
675,0.849052712724
676,0.0564621642843
677,0.0486670672562
678,0.355205848517
679,0.991673128386
680,0.05697182539
681,0.0985525992719
682,0.391935704783
683,0.0460991578471
684,0.940566779418
685,0.980836077287
686,0.26195169463
687,0.266424888021
688,0.806564416136
689,0.072565285292
690,0.818194143495
691,0.872341727341
692,0.739894807762
693,0.709940457459
694,0.898601833774
695,0.0757183708896
696,0.754721746454
697,0.947078841353
698,0.543053700157
699,0.850657108079
700,0.877013117319
701,0.17522552301
702,0.071373500873
703,0.639234773253
704,0.995160489808
705,0.658892437631
706,0.0723124282679
707,0.914507155865
708,0.714689087559
709,0.885380735999
710,0.948196566181
711,0.0365737641246
712,0.922322459803
713,0.674475420632
714,0.342591534055
715,0.945261604794
716,0.451827867695
717,0.397530637381
718,0.919203803885
719,0.995157406706
720,0.917443898855
721,0.946212441418
722,0.594337471678
723,0.755921490282
724,0.535777386887
725,0.458557444275
726,0.0699680265046
727,0.331422120857
728,0.219377342197
729,0.18554425916
730,0.771546269907
731,0.512883400248
732,0.842072842951
733,0.963974063317
734,0.0293460631871
735,0.0110665597206
736,0.100229667106
737,0.179401312777
738,0.348924480707
739,0.976682402811
740,0.960655015514
741,0.712314173034
742,0.623392128866
743,0.00994348354181
744,0.860354226272
745,0.596790526594
746,0.0575467237193
747,0.239808331226
748,0.711033953193
749,0.575308054656
750,0.646825841979
751,0.019529310354
752,0.801718618647
753,0.952664660652
754,0.51576344138
755,0.719881999219
756,0.855095826007
757,0.407772907953
758,0.135654814188
759,0.910229097179
760,0.888605074492
761,0.972614121248
762,0.881683380591
763,0.989551201311
764,0.711432309326
765,0.881981295686
766,0.496880514395
767,0.838145237081
768,0.724401704156
769,0.729732369665
770,0.725534476343
771,0.0786542885852
772,0.833910905672
773,0.160816299242
774,0.599172810351
775,0.997636891233
776,0.904453821161
777,0.618369988454
778,0.650330557765
779,0.12972688616
780,0.925437889283
781,0.977340156574
782,0.995022776747
783,0.0781901320343
784,0.997489288934
785,0.0761439645608
786,0.993069640805
787,0.43831678162
788,0.761838765079
789,0.358154895954
790,0.030584873245
791,0.22998770274
792,0.010124638867
793,0.142378381029
794,0.0980838924592
795,0.545965314551
796,0.935992330455
797,0.801332684621
798,0.578552143388
799,0.27402027077
800,0.991744471185
801,0.159759727248
802,0.966475191782
803,0.639595351393
804,0.931771846288
805,0.983541895396
806,0.614307061268
807,0.464365644146
808,0.674899757883
809,0.140037487504
810,0.292598562442
811,0.668951993432
812,0.829320173967
813,0.448711737232
814,0.969669181747
815,0.198038520777
816,0.633030156598
817,0.161369032159
818,0.799197966023
819,0.815150521922
820,0.983425814626
821,0.0740023306172
822,0.693273583125
823,0.0369615094933
824,0.056428932089
825,0.367219331719
826,0.999736448933
827,0.290282001666
828,0.649735373588
829,0.870848553697
830,0.934925531003
831,0.942077039122
832,0.884239595333
833,0.075423594741
834,0.986182246409
835,0.0541983279012
836,0.648596510147
837,0.150112856243
838,0.269716633508
839,0.678197337747
840,0.828367833208
841,0.707448324732
842,0.0232634954008
843,0.0796577574298
844,0.0836876267191
845,0.959735783311
846,0.88554007489
847,0.889492748807
848,0.515892027951
849,0.161713389218
850,0.504020195337
851,0.613592426034
852,0.950916388802
853,0.952583003291
854,0.00740658139791
855,0.571846523139
856,0.43047073409
857,0.734519405603
858,0.862689566473
859,0.197935696613
860,0.0897576045019
861,0.897056238381
862,0.723317642941
863,0.493698726046
864,0.675901759431
865,0.111367189218
866,0.131216133061
867,0.983373098698
868,0.402680405463
869,0.825444015253
870,0.699080032485
871,0.908461057473
872,0.721915722961
873,0.698507339705
874,0.292366731695
875,0.827270855248
876,0.935561147705
877,0.553893436029
878,0.747907639139
879,0.819325974104
880,0.226264583446
881,0.912949929334
882,0.268279813867
883,0.904957425653
884,0.136897208571
885,0.0441560245264
886,0.368327245347
887,0.783099505364
888,0.56793924582
889,0.139859168327
890,0.282621588565
891,0.800405768643
892,0.679988421872
893,0.901256814472
894,0.35668906045
895,0.664682347313
896,0.320937678525
897,0.569221807731
898,0.703339995668
899,0.0156043056067
900,0.890990623653
901,0.0518120396297
902,0.360602479018
903,0.0458091171901
904,0.995924087283
905,0.934581121801
906,0.304009573546
907,0.639798289879
908,0.781313380235
909,0.995828658304
910,0.124135242487
911,0.386619738613
912,0.658610498798
913,0.995203877666
914,0.787752179015
915,0.81997290019
916,0.770829242505
917,0.0725678759487
918,0.0460210622204
919,0.728454492278
920,0.124592677214
921,0.407504544362
922,0.999543217283
923,0.0358293232113
924,0.529233461575
925,0.950722056776
926,0.598014330425
927,0.230382978159
928,0.401037114694
929,0.0124748472257
930,0.99338674633
931,0.124708775961
932,0.0502088956119
933,0.0240427183659
934,0.945562587408
935,0.775851777994
936,0.0308307325633
937,0.920057676192
938,0.822168159179
939,0.937090653234
940,0.26725180011
941,0.870660945946
942,0.325818341974
943,0.0172753140363
944,0.224802368275
945,0.738119820693
946,0.918736069306
947,0.176410437898
948,0.876172754357
949,0.0812653552497
950,0.889150569035
951,0.888882904608
952,0.39242216556
953,0.0168573003619
954,0.07110438014
955,0.00488809619939
956,0.102457149771
957,0.822953416025
958,0.20976331267
959,0.106685233557
960,0.189956474473
961,0.208959070694
962,0.892049267557
963,0.347343390034
964,0.996039384408
965,0.184677043672
966,0.626174190704
967,0.304854878883
968,0.750053143425
969,0.057729807844
970,0.0711995657851
971,0.166939766814
972,0.300776354459
973,0.953040487394
974,0.898748352377
975,0.697350510436
976,0.708165531207
977,0.851659773793
978,0.113740129176
979,0.950325477023
980,0.187024179994
981,0.236384183486
982,0.133814121268
983,0.793217982455
984,0.964231552367
985,0.686049796793
986,0.138574678732
987,0.873976308961
988,0.895290645042
989,0.261703354324
990,0.60543859008
991,0.94387093205
992,0.142395005626
993,0.509049091765
994,0.128546608751
995,0.384898188972
996,0.689052209863
997,0.0476499475274
998,0.130951289879
999,0.785771440408
1000,0.804678134237
1001,0.0603243492206
1002,0.398141981318
1003,0.885110168078
1004,0.547302328747
1005,0.854909443289
1006,0.181957065964
1007,0.581423565967
1008,0.998506479872
1009,0.683061518552
1010,0.0946149852317
1011,0.354951423646
1012,0.212147059569
1013,0.549036440039
1014,0.588784837124
1015,0.54370676457
1016,0.859643673228
1017,0.0374112741544
1018,0.510050654056
1019,0.820666270195
1020,0.049099630696
1021,0.759872499089
1022,0.839667960927
1023,0.852690132524
1024,0.998878730023
1025,0.163694124109
1026,0.130781779735
1027,0.588854916705
1028,0.837301724462
1029,0.823552373621
1030,0.973942839164
1031,0.918210828902
1032,0.681980850973
1033,0.915679107261
1034,0.0285948027182
1035,0.880998284331
1036,0.453236834489
1037,0.334556695016
1038,0.775853065168
1039,0.690082955975
1040,0.498288907348
1041,0.541071312371
1042,0.972879374018
1043,0.949815288942
1044,0.328519429748
1045,0.854709275195
1046,0.98348993593
1047,0.973977468209
1048,0.620750937919
1049,0.0984800958131
1050,0.996748131707
1051,0.204721419178
1052,0.381920621733
1053,0.966454909557
1054,0.855542767918
1055,0.68324106374
1056,0.627878748626
1057,0.0697362849038
1058,0.739614831629
1059,0.206861989251
1060,0.19896120475
1061,0.186628104107
1062,0.0331124928373
1063,0.980050803385
1064,0.0367694741652
1065,0.174819275582
1066,0.272276902326
1067,0.588738492039
1068,0.781620656031
1069,0.192713141446
1070,0.266198571313
1071,0.150297895827
1072,0.899196494056
1073,0.913229103226
1074,0.877512433564
1075,0.550589015136
1076,0.854003914297
1077,0.882702601836
1078,0.0155575590921
1079,0.883698793144
1080,0.868700168887
1081,0.842876523665
1082,0.604054897591
1083,0.584070087656
1084,0.69774036758
1085,0.130580567341
1086,0.0133873375039
1087,0.337293780239
1088,0.97340172183
1089,0.911524434441
1090,0.315629954851
1091,0.990527354314
1092,0.975522876267
1093,0.959360163342
1094,0.94130356623
1095,0.984361966922
1096,0.69917403863
1097,0.691600006665
1098,0.247682252963
1099,0.107105925593
1100,0.99067454896
1101,0.032155055759
1102,0.834418379352
1103,0.966714713673
1104,0.349436872485
1105,0.168009167311
1106,0.899668275728
1107,0.351545204875
1108,0.0211085721376
1109,0.0322551902869
1110,0.865940557384
1111,0.0514448894298
1112,0.877425478442
1113,0.910799893635
1114,0.116071453556
1115,0.993501463752
1116,0.0322575563436
1117,0.985511508009
1118,0.0592078084645
1119,0.0349105003363
1120,0.269156417425
1121,0.222198818473
1122,0.602615422151
1123,0.574401094041
1124,0.0489847482846
1125,0.174495179121
1126,0.975401266175
1127,0.150932722879
1128,0.711242457558
1129,0.159284183161
1130,0.0455251066723
1131,0.306405067762
1132,0.482519031692
1133,0.82183350876
1134,0.922722818546
1135,0.610508069616
1136,0.362337267901
1137,0.765108623356
1138,0.408417907541
1139,0.995544698115
1140,0.743293011367
1141,0.493988181399
1142,0.636024223299
1143,0.715063510442
1144,0.669545682099
1145,0.375246709457
1146,0.777404207836
1147,0.87221375855
1148,0.108862922134
1149,0.830938893697
1150,0.976803302855
1151,0.673448941444
1152,0.967312758377
1153,0.128549075019
1154,0.81812072559
1155,0.740323186791
1156,0.592350452814
1157,0.0311819395835
1158,0.522122635973
1159,0.0564128612894
1160,0.923551785982
1161,0.594991572714
1162,0.990178133959
1163,0.988217167409
1164,0.129686408167
1165,0.954695091323
1166,0.127819868291
1167,0.815291502734
1168,0.13507716025
1169,0.881340307156
1170,0.12253908907
1171,0.761690050048
1172,0.86009105636
1173,0.359214685105
1174,0.694274086036
1175,0.943642847512
1176,0.119784160258
1177,0.660850274034
1178,0.697692406887
1179,0.331140862868
1180,0.216822344822
1181,0.943545826914
1182,0.443681930655
1183,0.808866678527
1184,0.209021988569
1185,0.870298965063
1186,0.691227532078
1187,0.554801017147
1188,0.344822481031
1189,0.915820741315
1190,0.330754828193
1191,0.0328967803105
1192,0.232906370068
1193,0.922362905182
1194,0.350350218198
1195,0.959228103685
1196,0.0326059441259
1197,0.76671817673
1198,0.91714385981
1199,0.98564113205
1200,0.430880320933
1201,0.906027471152
1202,0.879332022851
1203,0.905913939726
1204,0.355569281198
1205,0.707563809381
1206,0.951771940444
1207,0.694953257659
1208,0.978339637846
1209,0.0788935787148
1210,0.89352507872
1211,0.0334916233874
1212,0.763405275339
1213,0.151884099125
1214,0.39228533727
1215,0.677645722286
1216,0.746937260112
1217,0.358517862508
1218,0.887564234937
1219,0.577495630589
1220,0.97144621402
1221,0.842865014548
1222,0.92793285755
1223,0.712582435472
1224,0.850325532389
1225,0.937314530123
1226,0.0845601603325
1227,0.890835004315
1228,0.865000491411
1229,0.996172142622
1230,0.762757247738
1231,0.924383675833
1232,0.894549696172
1233,0.783627048838
1234,0.440116129144
1235,0.2853602032
1236,0.731420249778
1237,0.182063343913
1238,0.850507268863
1239,0.415480065464
1240,0.0257460382606
1241,0.994044302477
1242,0.223446307566
1243,0.00873816266198
1244,0.0166761200501
1245,0.945640332245
1246,0.110394758477
1247,0.237549245761
1248,0.167526784928
1249,0.977603706999
1250,0.561029822542
1251,0.0672744633979
1252,0.142440711878
1253,0.360497915982
1254,0.119869446698
1255,0.748869001013
1256,0.665667509964
1257,0.887601225433
1258,0.73110259028
1259,0.899990244877
1260,0.935334709119
1261,0.917564833466
1262,0.893075754459
1263,0.752805002343
1264,0.923284697945
1265,0.964727834933
1266,0.676469415147
1267,0.92114928292
1268,0.538676219992
1269,0.154906811968
1270,0.223300331815
1271,0.282015695521
1272,0.96962851932
1273,0.382701648586
1274,0.821489135697
1275,0.83297564046
1276,0.187220773248
1277,0.857652630888
1278,0.770435743232
1279,0.98616773555
1280,0.689551326755
1281,0.880090826845
1282,0.87430800404
1283,0.706082225363
1284,0.0459286583393
1285,0.639099653717
1286,0.881394500065
1287,0.354468974115
1288,0.450702422471
1289,0.414136453717
1290,0.907302176142
1291,0.928777704846
1292,0.586301604605
1293,0.0611524451497
1294,0.664431780461
1295,0.604300259432
1296,0.201661836153
1297,0.0681029266069
1298,0.826107998844
1299,0.902596822126
1300,0.282694566149
1301,0.114264701867
1302,0.0307578256459
1303,0.851050056108
1304,0.864167223241
1305,0.390165268104
1306,0.775855492835
1307,0.996927233787
1308,0.804463652311
1309,0.66179892102
1310,0.805631557455
1311,0.628181569982
1312,0.904890407643
1313,0.0687519126555
1314,0.480523637396
1315,0.655466748508
1316,0.890819848452
1317,0.0540719434958
1318,0.112981826106
1319,0.0208957114536
1320,0.158288382108
1321,0.894097819179
1322,0.774907311635
1323,0.143238972168
1324,0.984476889335
1325,0.753165606713
1326,0.953657865268
1327,0.503541955672
1328,0.0917474394207
1329,0.178031847101
1330,0.768844787969
1331,0.217024973856
1332,0.883016116039
1333,0.971764065843
1334,0.0548357712766
1335,0.713286564915
1336,0.991558348192
1337,0.0607980321851
1338,0.0577244596603
1339,0.462947184991
1340,0.124579130188
1341,0.987100152331
1342,0.931642540866
1343,0.89250254331
1344,0.893684347302
1345,0.801941099984
1346,0.871432092152
1347,0.0645941318569
1348,0.970632267548
1349,0.933783541277
1350,0.920548298515
1351,0.798147744107
1352,0.173635963244
1353,0.870553576076
1354,0.997585499306
1355,0.715380852737
1356,0.436067090656
1357,0.806804406959
1358,0.0200058420006
1359,0.298207052501
1360,0.645474606627
1361,0.983157250015
1362,0.684383523116
1363,0.539312442316
1364,0.772791086266
1365,0.899573905734
1366,0.724540436209
1367,0.985602793412
1368,0.267817101912
1369,0.95857618195
1370,0.762720557523
1371,0.76946414492
1372,0.944574284673
1373,0.931361368306
1374,0.0857067739403
1375,0.263347911095
1376,0.209325598546
1377,0.975953564868
1378,0.760515344213
1379,0.0171504086413
1380,0.443297681773
1381,0.905391155998
1382,0.737756772018
1383,0.999143445217
1384,0.499692960458
1385,0.099412257162
1386,0.611170349545
1387,0.893393939938
1388,0.775374968742
1389,0.038761892215
1390,0.832731188917
1391,0.755168815957
1392,0.540017296335
1393,0.971959626866
1394,0.877235958161
1395,0.654464998835
1396,0.659370977568
1397,0.260494365984
1398,0.233880122313
1399,0.652821255163
1400,0.775268852665
1401,0.937252324198
1402,0.994827251887
1403,0.830477226579
1404,0.00170316871247
1405,0.162411480317
1406,0.668220133167
1407,0.0435568525235
1408,0.946077342031
1409,0.790783106436
1410,0.608202632305
1411,0.130191975125
1412,0.608629820996
1413,0.497032246865
1414,0.898211814814
1415,0.679290110232
1416,0.0348582564736
1417,0.338999328159
1418,0.716979014419
1419,0.0733351915668
1420,0.854824213702
1421,0.0825931792211
1422,0.940472788646
1423,0.947449558639
1424,0.819822556201
1425,0.158223729995
1426,0.597361421587
1427,0.0514139152291
1428,0.0540668578862
1429,0.0377830383275
1430,0.723666321754
1431,0.210474245672
1432,0.80770941534
1433,0.134988841219
1434,0.102060260444
1435,0.520204073288
1436,0.245978143555
1437,0.276875834366
1438,0.991614244156
1439,0.0995150631604
1440,0.970403064883
1441,0.653167106361
1442,0.0727563344698
1443,0.766937248494
1444,0.0105958793523
1445,0.519765105861
1446,0.0885190807539
1447,0.167190879959
1448,0.0530663723048
1449,0.756307035839
1450,0.815639604253
1451,0.992224680801
1452,0.158194709119
1453,0.233286810324
1454,0.749557628797
1455,0.816097777745
1456,0.56999621413
1457,0.822585672648
1458,0.697361816814
1459,0.405356823298
1460,0.413971053523
1461,0.217949586205
1462,0.830072689812
1463,0.673749795552
1464,0.758631744625
1465,0.978609242036
1466,0.0735738166816
1467,0.950910568993
1468,0.0924764235752
1469,0.789620171089
1470,0.972248040137
1471,0.850985122926
1472,0.0688592943576
1473,0.876548530351
1474,0.15034799464
1475,0.128304112723
1476,0.848960953182
1477,0.972912970879
1478,0.0178280359444
